word	lemma
obituary	439
object	11406
objected	3972
objectify	144
objective	9817
objet	15
objets	52
oblast	39
oblasti	4
oblate	5
obligato	20
oblige	7090
oblique	369
obliterate	337
oblivion	244
oblivious	332
oblong	126
obloquy	12
obnoxious	152
oboe	182
obol	4
obscene	789
obscurantism	31
obscure	2154
obsequious	55
obsequy	15
observance	274
observe	16945
obsess	1895
obsidian	55
obsolescence	122
obsolete	343
obstacle	1375
obstetrics	243
obstinate	294
obstreperous	17
obstruct	1254
obtain	13049
obtrude	25
obtrusive	324
obtuse	91
obverse	66
obviate	165
obvious	19000
oca	33
ocarina	5
occasion	15683
occident	36
occipital	46
occlude	66
occlusion	85
occult	267
occupation	5062
occupy	7288
occur	16937
ocean	2980
oceanarium	7
oceanography	75
ocelli	7
ocelot	15
ochre	139
octagon	232
octahedron	24
octal	5
octamer	143
octane	61
octans	5
octant	1
octave	332
octavo	20
octet	16
octette	1
october	15021
octogenarian	34
octopus	214
octreotide	94
ocular	48
oculist	20
oculus	4
odalisque	8
odd	7361
oddball	62
oddment	24
ode	154
odeon	123
odeum	1
odious	91
odium	31
odometer	23
odontology	2
odour	1040
odyssey	127
oedema	150
oedipal	80
oeil	38
oems	100
oersted	5
oesophagus	1730
oestrogen	113
oestrus	34
oeuvre	142
of	3052563
off	75340
offal	68
offence	7661
offend	3233
offer	37928
offertory	13
offhand	100
office	29466
officer	17818
official	18394
officiate	93
officio	91
officious	54
offing	70
offish	21
offload	84
offset	1263
offside	252
offspring	943
often	37466
ofwat	29
ogam	5
ogee	17
ogive	1
ogle	57
ogre	79
ohm	138
oidium	6
oik	11
oil	12099
oilbird	8
oilcloth	19
oink	5
ointment	124
ok	14915
okapi	74
okra	32
old	74043
ole	189
olea	2
oleaginous	3
oleander	24
oleate	35
olefin	9
oleic	46
oleo	3
oleograph	5
oleum	2
olfaction	3
olfactory	80
oligarchy	140
oligocene	25
oligomer	36
oligonucleotide	387
oligopoly	79
oligosaccharide	18
oliguria	9
olive	1234
olivine	32
olla	3
oloroso	4
olympiad	28
ombre	10
ombudsman	334
omega	134
omelette	160
omen	252
omentum	4
omeprazole	188
omerta	6
ominous	497
omission	860
omit	1662
omni	49
omnibus	148
omnipotent	121
omnipresent	69
omniscient	82
omnivore	30
omphalos	4
on	741805
onanist	11
once	37332
onchocerciasis	6
oncogene	84
oncogenesis	36
oncology	48
ondansetron	3
one	318107
oneiric	1
onerous	242
ongoing	687
onion	1235
only	149228
onomatopoeic	31
onrush	17
onset	817
onshore	154
onside	15
onslaught	325
ontic	1
ontogeny	32
ontological	300
ontology	53
onus	239
onwards	1655
onyx	54
oocyst	1
oocyte	65
oodles	17
oolite	49
oolong	2
oompah	13
oomph	15
ooze	357
opacity	64
opal	88
opalescent	17
opaque	333
open	55123
opencast	164
openwork	9
opera	2860
operable	61
operand	182
operandi	38
operant	59
operate	42139
operationalise	28
operetta	65
operon	10
ophiolite	33
ophthalmic	53
ophthalmology	51
ophthalmoscope	6
opiate	94
opine	68
opinion	9262
opioid	208
opium	232
opponent	3051
opportune	504
opportunity	15908
oppose	15635
opposite	5995
oppress	1749
opprobrious	2
opprobrium	25
opren	51
opsimath	1
opt	2191
opthalmic	6
optic	1560
optima	20
optimal	872
optimise	466
optimism	847
optimist	1520
optimum	612
option	10208
optoelectronic	26
optometrist	33
opulent	196
opus	128
or	370503
ora	13
orache	2
oracle	744
oral	2565
orange	3195
orangeade	6
orangery	28
orangutan	328
oration	43
orator	255
oratorio	48
orb	146
orbit	1450
orca	21
orcadian	46
orchard	673
orchestra	2038
orchestrate	327
orchid	404
orchis	4
ordain	488
ordeal	609
order	47056
ordinal	36
ordinance	204
ordinand	39
ordinary	7264
ordination	1059
ordnance	395
ordo	25
ordure	20
ore	596
oregano	45
organ	2665
organdy	7
organelle	31
organic	2539
organism	1948
organize	39391
organo	29
organochlorine	28
organon	18
organophosphate	10
organophosphorous	7
organum	5
organza	19
orgasm	243
orgone	11
orgy	226
orient	1099
oriented	3607
orifice	80
oriflamme	6
origami	23
origin	4725
original	16265
originate	1815
orimulsion	42
oriole	16
orison	5
ormolu	43
ornament	1135
ornate	368
ornithology	247
orogenic	76
orography	2
oropharynx	4
orotund	3
orphan	716
orphic	25
orrery	11
orris	8
ort	19
orth	30
ortho	10
orthodontic	9
orthodox	1424
orthodoxy	416
orthogonal	87
orthography	135
orthopaedic	210
orthopaedics	27
orthopedic	3
orthostatic	2
ortolan	3
oryx	23
orzo	3
oscar	834
oscillate	540
oscilloscope	35
osculate	4
osier	15
osmium	15
osmosis	64
osmotic	85
osmund	3
osprey	68
osseous	1
ossia	4
ossicle	3
ossify	37
ossuary	8
ostensible	497
ostensive	16
ostentatious	193
osteoarthritis	22
osteogenesis	2
osteomyelitis	3
osteopath	53
osteoporosis	106
osteosarcoma	6
ostinato	32
ostiole	4
ostium	1
ostler	38
ostmark	8
ostpolitik	25
ostracise	98
ostracod	6
ostrich	165
otalgia	4
other	182034
otherwise	8655
otherworld	22
otic	7
otiose	27
otitis	29
otolaryngology	5
otosclerosis	2
ottar	12
otter	349
oubliette	8
oud	7
ought	5847
ouguiya	6
oui	50
ouija	46
ounce	3403
oust	463
out	230247
outage	18
outback	64
outbid	47
outboard	94
outbreed	22
outbuilding	123
outburst	481
outcast	175
outclass	73
outcome	4609
outcrop	245
outcry	292
outdated	248
outdo	128
outermost	58
outfall	77
outfit	1142
outflank	61
outgrow	156
outgrowth	68
outhouse	119
outing	763
outlandish	101
outlast	70
outlaw	523
outlay	301
outlet	1386
outline	4775
outlive	134
outlook	1220
outlying	203
outmanoeuvre	60
outmoded	132
outnumber	377
outpace	81
outpatient	368
outperform	108
outplay	59
outpost	167
outpouring	95
output	6734
outrage	1833
outre	12
outreach	126
outrigger	24
outright	724
outrun	68
outset	986
outshine	73
outsize	70
outskirts	600
outsole	42
outsource	36
outspoken	326
outstretched	352
outstrip	233
outturn	25
outweigh	504
outwit	122
outwith	162
ouzel	5
ouzo	16
oval	701
ovary	191
ovate	3
ovation	217
oven	1577
over	136377
overactive	26
overall	7739
overalls	220
overarching	45
overawe	76
overbearing	108
overblown	54
overboard	206
overburden	131
overcapacity	40
overcast	103
overcharge	70
overcoat	331
overcome	3415
overcrowd	613
overdo	269
overdose	361
overdraft	407
overdraw	95
overdress	38
overdrive	241
overdue	357
overeat	47
overestimate	213
overfed	69
overgrazed	43
overgrow	289
overgrowth	104
overhang	364
overhaul	456
overhead	1609
overhear	415
overheat	246
overjoyed	130
overkill	71
overlap	1757
overlay	347
overleaf	185
overlie	174
overload	424
overlook	2073
overnight	1924
overpay	98
overplay	43
overpopulated	49
overpower	329
overprice	96
overproduction	57
overrated	58
override	961
overrule	265
overrun	294
overs	713
overseas	3827
oversee	834
overshadow	387
overshoot	115
oversight	181
oversimplify	145
oversize	23
oversized	63
overspend	177
overspill	76
overstate	229
overstep	83
overstressed	34
overstretch	77
oversubscribe	51
oversupply	40
overt	829
overtake	915
overthrow	820
overtone	255
overture	298
overvalue	40
overview	877
overweening	24
overweight	384
overwhelm	2643
overwinter	86
overwork	219
overwrought	46
oviduct	38
ovine	8
oviparous	2
ovipositor	21
ovoid	30
ovulate	121
ovule	11
ovum	116
owe	4467
owl	1687
own	69129
owned	18802
ox	389
oxalate	3
oxalic	3
oxalis	3
oxbow	9
oxidant	87
oxidase	56
oxidation	189
oxidative	44
oxide	664
oxidise	160
oximetry	24
oxo	56
oxtail	20
oxter	2
oxy	28
oxyacetylene	7
oxygen	1953
oxygenase	44
oxygenate	104
oxymoron	8
oxytocin	15
oyer	7
oyez	7
oyster	359
ozone	1418
pa	1078
pabulum	5
paca	8
pace	4178
pacha	4
pachinko	11
pachyderm	4
pachysandra	4
pacifist	376
pacify	130
pack	17071
packet	1771
pact	1162
pad	1986
paddle	813
paddock	302
paddy	927
padi	22
padlock	200
padre	127
padrone	4
paduasoy	2
paean	36
paediatric	272
paedophile	50
paella	28
paeon	2
pagan	631
page	22801
pageant	255
paged	175
paginate	21
pagoda	87
pahoehoe	8
paice	44
pail	127
paillard	6
pain	11162
painstaking	375
paint	17134
pair	8767
pais	21
pakeha	5
pakora	3
pal	875
palace	5226
palacio	27
paladin	39
palaeomagnetic	32
palaeontology	215
palaeozoic	194
palais	152
palanquin	9
palatable	260
palate	193
palatial	70
palaver	26
palazzi	9
palazzo	357
pale	3831
paleoanthropology	1
paleography	20
paleolithic	10
palette	352
palfrey	30
palimony	7
palimpsest	24
palindrome	15
paling	50
palisade	44
pall	230
palladian	83
palladio	26
palladium	156
pallet	157
pallia	2
palliasse	13
palliative	105
pallid	117
pallidus	12
pallium	44
pallor	104
palm	1967
palmar	5
palme	39
palmette	12
palmetto	3
palmistry	19
palmtop	33
palmyra	13
palomino	19
palooka	2
palp	12
palpable	188
palpate	37
palpitate	56
palsy	117
paltry	116
palynology	14
pamby	14
pampas	40
pamper	223
pampero	11
pamphlet	767
pan	2657
panacea	114
panache	116
pancetta	1
panchromatic	3
pancreas	191
pancreatic	501
pancreatitis	329
panda	236
pandanus	10
pandemic	18
pandemonium	76
pander	114
pandit	9
pandy	14
pane	327
paneer	1
panegyric	26
panel	5398
pang	246
panga	7
pangolin	18
panhandle	12
panic	2543
panicum	3
panier	2
panjandrum	11
panky	17
panne	5
panned	102
pannier	45
panoply	46
panopticon	54
panorama	434
pansy	96
pant	449
pantaloons	27
pantechnicon	12
pantheist	23
pantheon	99
panther	181
pantile	53
pantograph	47
pantomime	517
pantry	175
pants	561
panty	79
panzer	25
pap	101
papa	492
papacy	273
papal	864
paparazzi	35
papaver	14
papaya	19
paper	23672
papier	70
papillae	445
papilloma	6
papillon	15
papist	44
papoose	6
pappus	4
pappy	16
paprika	49
papyrus	85
par	1328
parable	378
parabola	80
paracetamol	144
parachute	726
paraclete	39
parade	1530
paradigm	745
paradise	1007
paradiso	26
parador	10
paradox	1467
paraffin	263
parafoil	20
paraglider	43
paragon	110
paragraph	4707
parakeet	39
paralegal	5
paralinguistic	37
parallax	42
parallel	4446
parallelogram	30
paralympic	19
paralyse	599
paralysis	206
paramagnetic	10
paramecium	4
paramedic	135
parameter	1749
parametric	90
paramilitary	392
paramo	5
paramount	604
paramour	18
parang	8
paranoia	211
paranoid	293
paranormal	44
parapet	263
parapharyngeal	1
paraphernalia	133
paraphrase	309
paraplegic	24
paraprofessional	88
parapsychology	20
paraquat	16
parasail	3
parascend	11
parasite	1010
parasitologist	35
parasol	97
paraspinal	1
parastatal	25
parasympathetic	13
paratactic	1
paratha	9
parathion	5
parathyroid	10
paratrooper	144
paratuberculosis	51
parboil	9
parcel	1293
parch	134
parchment	289
parcs	32
pardon	1988
pardoner	13
pare	176
paregoric	5
parenchyma	28
parent	22208
parenteral	55
parenthesis	119
parentis	18
pareo	4
parerga	6
paresis	3
paresthesia	1
parfait	5
parget	3
pari	34
pariah	42
parian	9
paribas	30
paribus	46
parietal	167
parish	4552
parishioner	270
parisienne	25
parity	427
park	15882
parka	41
parky	10
parlance	89
parlay	5
parle	10
parlement	47
parler	43
parley	31
parliament	14624
parlour	585
parlous	35
parmesan	85
parochial	289
parody	466
parol	12
parole	244
parotid	8
paroxysm	37
parquet	141
parral	2
parricide	44
parrot	547
parrotfish	4
parry	498
parse	364
parsec	11
parsi	3
parsimonious	83
parsley	391
parsnip	87
parson	813
parsonage	62
part	78816
partake	137
parte	521
partei	39
parterre	15
parthenogenesis	69
parthenon	55
partiality	617
participant	2821
participate	6245
participle	40
particle	2404
particular	51285
particulate	88
partisan	687
partita	5
partition	728
partito	26
partner	13209
partridge	254
parturition	17
party	53980
parure	7
parvenu	17
paseo	22
pash	12
pasha	67
pass	25386
passage	5062
passant	13
passe	16
passenger	4525
passerine	11
passiflora	10
passim	55
passion	3761
passionflower	1
passionfruit	1
passive	1794
passover	113
passport	1060
password	443
past	25935
pasta	587
paste	691
pastel	534
pastern	17
pasteurise	65
pastiche	129
pastille	11
pastime	309
pastis	23
pastor	300
pastoral	788
pastorale	7
pastrami	22
pastry	589
pasture	986
pasty	103
pat	2774
pataca	2
patch	2797
patchouli	22
patchy	338
pate	113
patella	14
paten	15
patent	1935
pater	83
paterfamilias	15
paternal	340
paternalistic	121
paternity	63
paternoster	41
path	7415
pathetic	755
pathogen	157
pathogenesis	266
pathogenic	132
pathognomy	4
pathological	332
pathology	638
pathophysiology	69
pathos	113
patience	1155
patient	8962
patients	17420
patin	4
patina	88
patio	475
patisserie	19
patois	138
patriarch	633
patrician	154
patricide	2
patrilineage	1
patrilineal	48
patrilocal	3
patrimony	100
patriot	1224
patristic	41
patristics	2
patrol	1554
patron	1840
patronage	876
patronym	12
pattens	8
patter	183
pattern	15603
patties	11
paty	7
paucity	122
paunch	74
pauper	242
pause	4702
pavan	18
pave	2766
pavilion	603
pavis	5
pavlova	34
paw	482
pawky	3
pawn	239
pawnbroker	75
pawnee	8
pawpaw	11
pax	85
pay	57431
payola	6
payroll	423
pbx	10
pdq	12
pea	844
peace	11080
peacenik	2
peach	578
peacock	570
peafowl	6
peahen	11
peak	4304
peaky	33
peal	94
peanut	343
pear	764
pearl	1207
pearlescent	8
pearmain	4
peart	12
peasant	3848
peat	1120
pebble	582
pec	30
pecan	23
peccadillo	17
peccary	8
peck	731
peckish	27
pecorino	13
pectin	13
pectoral	91
pectoralis	8
peculate	6
peculiar	1909
pecuniary	196
pedagogue	9
pedagogy	435
pedal	702
pedalo	15
pedant	157
peddle	199
pede	2
pederast	15
pedestal	217
pedestrian	1021
pediatric	20
pedicab	3
pedicel	7
pedicle	2
pedicure	12
pedigree	366
pediment	106
pedipalp	4
pedlar	102
pedology	10
pedometer	12
peduncle	18
pee	267
peek	178
peekaboo	6
peel	1493
peep	440
peer	2036
peered	1297
peeve	121
peewit	14
peg	1282
peignoir	6
pein	11
pejorative	97
pekin	11
pekinese	29
pekingese	12
pelagic	67
pelargonium	50
peles	2
pelf	4
pelican	144
pelisse	9
pelite	4
pell	43
pellagra	4
pellet	580
pellucid	19
pelmet	104
peloponnesian	59
pelorus	3
pelota	14
pelt	185
pelvis	390
pemmican	2
pen	3063
penal	695
penalise	415
penalty	3826
penance	157
penates	2
penchant	162
pencil	1569
pendant	246
pending	879
pendulous	13
pendulum	237
penetrate	2069
penguin	605
penicillin	262
penile	22
peninsula	712
penis	570
penitence	152
penitentiary	30
penmanship	9
penna	13
pennant	119
penne	12
pennon	7
penny	3708
penology	34
pension	8558
pensione	38
pensive	87
penstemon	8
penstock	5
pent	120
pentacle	3
pentagon	433
pentagram	18
pentameter	13
pentane	6
pentateuch	39
pentathlete	4
pentathlon	13
pentatonic	56
pentecostal	40
penthouse	127
pentimento	5
penultimate	162
penumbra	57
penury	52
peon	13
peony	80
people	123540
pep	322
pepper	1289
peppermint	80
pepperoni	5
pepsin	111
pepsinogen	241
peptic	240
peptide	641
per	53839
peradventure	6
perambulate	130
percale	5
perceive	3643
percent	6114
percentiles	37
percept	28
perceptible	424
perception	3343
perceptive	324
perceptual	371
perch	934
perchance	40
perchlorate	5
percipient	26
percolate	112
percussion	214
percussive	40
percutaneous	135
perdition	15
perdu	19
peregrinate	14
peregrine	233
peremptory	119
perennial	440
perestroika	200
perfect	11870
perfidious	46
perforate	231
perforce	68
perform	25204
perfume	813
perfunctory	123
perfusion	244
pergola	67
perhaps	33605
peri	43
perianth	1
pericardial	3
peridot	2
periglacial	31
perihelion	30
peril	726
perimeter	458
perinatal	133
perineum	38
period	29784
periodontal	68
perioperative	10
periosteum	3
peripatetic	65
periphery	1519
periphrasis	5
peris	4
periscope	27
perish	579
perisher	8
peristalsis	130
peristyle	25
peritoneal	40
peritonitis	32
peritonsillar	1
periwinkle	23
perjury	94
perk	514
perlite	4
perm	512
permafrost	31
permanence	241
permanent	5831
permanganate	36
permeable	369
permeate	342
permissible	346
permission	3363
permissive	334
permit	5392
permutate	148
pernicious	184
pernickety	12
pernod	29
peroration	21
peroxidase	81
peroxide	177
perpendicular	224
perpetrate	401
perpetual	660
perpetuate	528
perpetuity	101
perplex	354
perquisite	55
pers	115
perse	8
persecute	712
persevere	351
persiflage	4
persimmon	8
persist	3742
person	49536
persona	296
personable	52
personae	44
personage	89
personalise	324
personality	3612
personify	238
personnel	3345
perspective	3764
perspex	122
perspicacious	15
perspicacity	13
perspicuity	18
perspire	244
persuade	5040
persuasion	1275
pert	132
pertain	247
pertinacious	17
pertinent	438
perturb	398
pertussis	22
peruse	172
pervade	324
pervasive	452
perverse	592
pervert	419
pes	26
peseta	119
pesky	10
peso	118
pessary	25
pessimism	190
pessimist	101
pessimistic	395
pest	839
pester	166
pesticide	822
pestiferous	6
pestilence	50
pestle	33
pesto	42
pet	1959
petal	534
petard	21
petechiae	9
petered	106
pethidine	44
petiole	29
petite	160
petition	2114
petrarchan	9
petrel	87
petrie	41
petrify	193
petrine	18
petro	50
petrochemical	197
petrodollar	8
petroglyph	2
petrography	84
petrol	2413
petroleum	639
petrology	42
petticoat	164
pettifog	7
petting	50
petty	873
petulant	155
petunia	37
pew	261
pewter	153
peyote	8
pfennig	76
phaeton	18
phage	61
phagocyte	29
phalangist	166
phalanx	56
phalarope	28
phallocentric	11
phallus	167
phantasm	66
phantasmagora	9
phantasmagoria	14
phantom	319
pharaoh	194
pharisaic	8
pharisee	146
pharmaceutical	714
pharmacia	43
pharmacokinetic	10
pharmacology	173
pharmacopoeia	28
pharmacotherapy	2
pharmacy	390
pharyngitis	6
pharynx	51
phase	6500
phat	17
phatic	8
pheasant	328
phenobarbital	15
phenol	96
phenolic	25
phenology	3
phenom	2
phenomenal	360
phenomenology	175
phenomenon	3458
phenotype	206
phenotypic	83
phenyl	13
phenylalanine	79
phenylketonuria	52
pheromone	158
phial	52
philadelphus	19
philander	48
philanthropy	364
philatelic	38
philharmonic	240
philhellene	9
philodendron	6
philology	129
philosophy	6444
philtre	10
phimosis	8
phiz	6
phlebitis	5
phlebotomy	3
phlegm	59
phlegmatic	56
phloem	13
phlogiston	27
phlox	25
phobia	175
phoebus	16
phoenix	580
phoneme	562
phonetic	432
phonic	52
phonogram	29
phonograph	45
phonology	609
phonon	2
phony	202
phooey	7
phosgene	7
phosphatase	129
phosphate	648
phosphatidylcholine	55
phosphide	3
phospholipase	34
phospholipid	163
phosphor	56
phosphorescent	51
phosphorus	208
phosphorylate	88
phosphorylation	180
photocell	27
photochemical	67
photocopy	690
photodetector	2
photodiode	11
photoelectric	17
photogenic	48
photograph	12560
photogravure	10
photojournalist	14
photolithography	7
photometer	29
photomicrograph	13
photomontage	13
photomultiplier	14
photon	261
photonic	2
photoreceptor	17
photosensitive	11
photosphere	2
photostat	17
photosynthesis	217
phototropism	1
photovoltaic	20
phragmite	6
phrase	4790
phraseology	73
phreatic	4
phrenology	40
phthalate	3
phthisis	3
phut	24
phylactery	1
phylloxera	57
phylogenetic	70
phylogeny	57
phylum	107
physic	74
physical	11494
physician	895
physicist	547
physics	1866
physiognomy	25
physiography	15
physiological	692
physiology	420
physiotherapist	658
physique	166
physis	1
phytochemical	3
phytolith	5
phytoplankton	72
piagetian	13
pianism	10
pianissimo	23
piano	2490
pianoforte	20
pianola	3
piastre	11
piazza	307
pica	34
picador	34
picaresque	23
picayune	3
piccalilli	4
piccolo	40
pick	15699
pickaxe	25
pickerel	2
picket	682
pickle	414
pickup	605
picnic	796
picosecond	14
picot	9
pictogram	22
pictograph	4
pictorial	381
picture	17271
picturesque	635
piddle	37
pidgin	44
pie	1627
piebald	21
piece	15205
piecemeal	265
pied	239
pier	1128
pierce	930
pieris	11
pierrot	38
pieta	13
piety	247
piezoelectric	11
piffle	22
pig	3057
pigeon	957
pigeonhole	34
piggledy	24
piggyback	35
pigment	494
pigsty	46
pika	6
pike	624
piker	2
pil	34
pilar	22
pilaster	53
pilau	29
pilchard	56
pile	3360
pileus	1
pilfer	63
pilgrim	1076
pill	1218
pillage	144
pillar	1066
pillbox	53
pilling	27
pillion	50
pillock	25
pillory	68
pillow	1052
pilot	4752
pilsner	45
pima	6
pimento	16
pimiento	13
pimp	125
pimpernel	33
pimple	97
pin	3110
pinafore	80
pinball	25
pincer	75
pinch	1124
pindling	14
pine	1278
pineal	27
pineapple	326
pineau	9
pined	69
pinfold	11
ping	218
pinger	6
pinion	74
pink	3792
pinking	23
pinko	5
pinna	1
pinnace	6
pinnacle	308
pinniped	1
pinon	1
pinot	119
pinpoint	423
pinscher	6
pinstripe	86
pint	1776
pinta	25
pintail	37
pinto	59
pinus	23
pion	56
pioneer	2010
pious	415
pip	706
pipe	4346
pipefish	5
pipeline	707
piper	898
pipette	166
pipework	105
pipistrelle	8
pipit	96
pippin	144
pipsqueak	9
piquant	91
pique	91
piracy	141
piranha	68
pirate	690
pirogue	7
pirouette	57
piscatorial	8
